tweets_record_table.userid,tweets_record_table.lang,tweets_record_table.friendscount,tweets_record_table.location,tweets_record_table.followerscount,tweets_record_table.deviceused,tweets_record_table.retweetcount,tweets_record_table.issensitive,tweets_record_table.isretweet,tweets_record_table.isretweeted,tweets_record_table.postdate,tweets_record_table.text
1043732729366335488,en,1053,null,1306,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:19 PDT 2020,"RT @saisavitha_: “Don’t rub your eyes, it will itch more”

Me:"
3343845251,ca,2043,Barcelona-Jerusalem,8386,Twitter for iPhone,0,False,True,False,Thu Aug 13 11:21:19 PDT 2020,RT @jaumeclotet: Bona notícia; el reconeixement i la normalització de relacions entre Israel i els països àrabs és la millor garantia de se…
152448004,en,1199,"New York, NY",8793,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,"Oh tweetHeart, rethink this"
1257464788508123136,tl,681,ᴡᴀʟʟꜱ ᴛʀᴀᴄᴋ 9 3:05,691,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,@LarryHispanic_ @Harry_Styles @Harry_Styles cayon moon
162543122,es,36,"Pindamonhangaba, Brasil",7862,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,"GOKU MUI VS MARLON CHAVES, SALSICHA (SHAGGY) E BEN 10 NO TORNEIO DO PODE... https://t.co/bbWlnCn7Ey via @YouTube"
1145025104,tr,1810,null,1985,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,@ismeterby @aDilipak Ist.sözleşmesi artık ideolojik ve soyolojik bir görüntüden çıkmış Sorosun bu yasayı savunanlara sağladığı fonları kapma yarışına dönüşmüştür..sağcılık ve solculuk bir kenara itilmiş durumda
1161781292683411456,pt,101,null,95,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,Não é possível que eu seja a única pessoa que fala abertamente sobre os meus sentimentos com estranhos. É esquisito eu me sentir mais confortado com pessoas que não conheço do que com pessoas próximas à mim? Vivo pensando nisso...
712338809023635457,in,52,null,33,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,anak yg masih dlm masa pertumbuhan cant relate
231665936,en,72,"Weimar, CA",1344,Twitter Web App,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,What Makes A Great Marriage Therapist? 9 Traits Of A Great Counselor https://t.co/66MPfR0dwb @JenniferJillSch
876252484381151233,en,1398,London England,258,Twitter for Android,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,"@LfcBecky @AuntiePegg @GavinWilliamson @BorisJohnson My granddaughter isn't posh neither am I, in fact she's dyslexic and got 3 D stars and got 2 offers of unis weeks ago so proud of her. But if any1 unhappy you r entitled to appeal"
318431073,en,5798,null,5722,Twitter Web App,0,False,True,False,Thu Aug 13 11:21:19 PDT 2020,RT @johnackermann: So many imposter “members of the press” in the Antifa crowd. You’d think the real press might get upset. Or maybe they a…
75049922,en,2205,United Kingdom,930,Twitter for Android,0,False,True,False,Thu Aug 13 11:21:19 PDT 2020,"RT @PeterUnderwater: I did a thing! Mark E. Smith bottle stopper, hand-made in #Cumbria
#thefall #markesmith
 https://t.co/mOd45fXzkM"
1263807764649766913,ko,4,null,0,MelonMusic,0,False,False,False,Thu Aug 13 11:21:19 PDT 2020,"OOPSY - 위키미키 (Weki Meki) - 들어보세요. 
https://t.co/1w7KVhsoNn
by Melon https://t.co/YtVileiQyB"
1202493049336713216,en,6832,null,44737,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @zataarra: My people the wait will soon be over🤸 Don't sleep on it at all😂🤞

TERRY APALA's EP ""MAJOR VIBES"" will be dropping Tomorrow 🔥🔥…"
1025089610374733825,ja,294,群馬県 甘楽,616,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,ナイスボディのカワイイ年下ショタくん犯したい♡♡♡♡
1286306821712384001,th,313,null,316,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @_Y_T_T_A_P_: มึง พ่อเยบิน Pristin มาว่ะ สุดยอดดเดดดดดดเดดดดดดดดดดดดดดดด https://t.co/KQMtAPWvsG
1358093190,en,286,null,130,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"Scheduling a full season or even 8 games is going to be a real challenge, so this could be an alternative BYU might want to consider."
1233290104480813056,tl,790,null,5450,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @Migi1915: @SB_Senyora19 @SB19Official @MTV @tag911ae Yes po. We will share the joy po sa buong fandom.
May isa pang annoucement for the…"
1164489164299087872,iw,136,null,33,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"@DaphnaLiel @BarakRavid בואי לנצרת, יותר קרוב ויותר טוב"
2298401886,en,17,null,55,twittbot.net,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,Sometimes Mika preferes to be seen as female....for me he stays a pretty male !
903499076385202177,und,1522,"Camberley, South East",1241,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@Roxy_Lace 😈😇🌹♥️
1276839530104946688,und,339,null,315,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @1stjnigth: ˙ 𓈒 ¯  𓏺יִᕀ  𓈒 ᱸ  . ¯ ⁎𓎭ᚕ  𓈒 𝟵 𝟳 𓈒  ᚕ𓎭⁎ ¯ .  ᱸ 𓈒  ᕀיִ𓏺  ¯ 𓈒 ˙
𓈒 ᱸ 𓊪⁎𖠵  .  ¯  𓊪ᚇ  𓈒 ᱸ  ⁎ 🤺 ⁎  ᱸ 𓈒  ᚇ𓊪  ¯  .  𖠵⁎𓊪 ᱸ 𓈒
.  ¯ 𓈒 ⁎…"
1024169615713132544,ko,106,WINNER CITY,5,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @Baidu_WINNERbar: #JINU'S HEYDAY 1ST ANNIVERSARY

#김진우_헤이데이_또또또_기다려
#JinuHeyday1stAnniversary 
응원하고 기다리고 있습니다💙

#위너 #김진우 #WINNER https:/…"
3305423650,ru,76,null,360,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@jkookguk я тебя совращаю
288806287,tr,6509,Türkiye,11873,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"@e_aksoy Öyle  
Ben reellde de çok uğraşı...
Neyse  maalesef ya 
Ve çok üzgünüm..."
4810439833,en,933,she/her,212,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @alexisinfantino: A few weeks ago a Starbucks barista received thousands in donations for enforcing social distancing. Let’s do the same…
1276077721,en,1019,null,192,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@FUT21News What if I set it to the US ?
859108195410771968,pt,1248,ㅤ 🌥  :   𝐠𝐟𝐫𝐢𝐞𝐧𝐝  ⿻  𝐭𝐰𝐢𝐜𝐞  𔘓,1515,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,apaguei n quero dar repercussão pra esses fodidos 🙌🏼
1151460864530063360,en,2257,kandu pudichi vanga ,7807,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@ItzArjun_ @itz_Siruthai @ItzKingSlayer_ Love you mams
1183458730311946240,und,81,jaetograph,20,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @813najaemin: 200813 #NCT #JAEMIN #나재민 #재민 
#나나둥이 #재민버블 #NANA_LOVE https://t.co/omqGKmMDF6"
995631608,und,1606,null,1347,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@MaryamNSharif ❤️
73605208,th,273,"Chainat, BKK, Pakchong",280,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @zxasii: ตอนนี้รู้สึกว่าคนส่วนใหญ่ณตอนนี้คลั่งการมีประชาธิปไตรโดยมีความรู้และความเข้าใจแบบผิวเผิน เรียกร้องตามกระแสและกดดันให้ใครหลายๆคน…
540453536,th,188,B.A.P Forever With U ,1058,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @adamlallanut: โอโหเอมมี่ the bottom โพสต์ลงเฟสอย่างปัง สรุปง่ายๆคือการที่มึงอิคอร์เนี่ยแย่กว่าการเป็นสลิ่มอีก ตบหน้าดารากับศิลปินไทยไปค…
867598969794199552,th,218,null,65,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @handsomeme9988: รักนะครับ ขย่มจนแตก ขึ้นสุด ลงแค่ครึ่งพอ เดียวรุกเจ็บ. แตกแล้วนอนกอดกัน.  https://t.co/03RNqTx1ID
1238589533861675010,en,478,broke gamer,75,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,its my birthday🥳🥳🥳@SpencerCUH
716836277824266240,en,211,Colorado,85,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @SimkrayINK: So I couldn't find any natural hair brushes for black hair textures that I liked, so I made my own and they came out really…"
1219738643868397569,es,350,"Rio de Janeiro, Brasil",190,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@r1ccetti alta 💅🏻
921039065083920384,en,303,Malaysia,335,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @kittensfolder: not now roomba https://t.co/1T7OLKjFv0
2266505761,und,2325,null,249,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @femmeduart: https://t.co/Gk69WgJ6QC
862368462,pt,469,rn,173,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@jjhpoet imaginei ele parecido com aquele teu amigo loiro com cara de abestalhado
2248534047,pt,993,"Amazonas, Brasil",337,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @saylorftbey: Lembrei da Kelly Clarkson uma das melhores vocalistas da indústria falando pra Selena que o melhor cantor do mundo não é q…
1212240549354201089,en,5000,Omaha,3351,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @BardsFM: Exactly.
LIBERTY is the prize. 
Stay focussed."
1021736313362378753,ko,627,ในใจพัคอู,371,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @LES_BNM: [#이은상] 이은상 공식 트위터 및 팬카페 개설 안내

Twitter : https://t.co/lb6e0GKglb
Fan Cafe : https://t.co/mMGfp5fT4F

#LeeEunSang #브랜뉴뮤직 #BRAND…"
1267885458224283649,es,228,El corazón de Reborn ,178,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @MementoM0rii: Me siento mal por Foquito, sabe que interactuar con arurun y perchas es igual a pensar que más de 100k y 50k personas te…"
1248177493124710400,ar,381,Doha,427,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@Alaa_Alomda22 @hajerosman163 لم يبدأ ليك في النظام عليك الله خلينا نعرف معاك
1588215565,tr,792,çavuşbaşı,491,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @mahfiegilmez: Türkiye tarımda nasıl bu noktaya geldi? Neleri yanlış yaptık? Çok değerli öğretim üyeleri ve araştırmacılar ayrıntılarıyl…
1266126171357487104,en,1953,Citizen of the world,1980,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@TomLondon6 @McdonaldSaiiy We only need to improve state schools because the Tories have spent so long trying to destroy them.
131391689,es,301,null,1050,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"Amén, muchas gracias 😍✨"
1045136112,en,4930,"San Antonio, Fl",2149,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @RepAdamSmith: The President is deliberately sabotaging the @USPS to prevent people from safely voting from home in the middle of a pand…
1683668726,tr,1806,"Bodrum, Muğla",712,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @Die4Fenerbahce: TC. Cumhurbaşkanı Erdoğan: ""Oruç Reis'e saldırmaya kalkmayın yoksa bedeli ağır olacağını söyledik. Bugün ilk cevabı ver…"
1213187199140683776,ar,109,null,242,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,أهم حاجة إنك تبقى سايلنت في البيت عموما
308431124,en,132,null,243,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,Turn your replies on you Shithouse
3235882353,en,156,null,173,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @manny_raves: ""Are we taking another shot"""
30880288,en,415,"Newport, RI",184,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @AyeshaASiddiqi: which precinct ?
1238110422181576704,und,189,null,81,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @OfficiallyIce: No
1276312359363960834,en,816,null,448,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@eyitsamultistan I CAN'T BELIEVE I MISSED THAT I AM CRYING 😭😭 I DON'T SEE ANY TWEETS ABOUT IT AT ALL THAT'S WHY I THOUGHT MY FRIEND WAS JUST CLOWNING ME BUT AAAAAAAAAAA
17216088,en,0,India & The Middle East,28558,OneDirect Suite,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"@manish_286 @manish_286  As checked we can see that today you have canceled this booking on Aug 13, 2020, 08:56 PM. Please note that the amount of Rs. 7,094 will be credited to the same mode of payment within the next 5-7 working days (excluding Saturday and Sunday)."
1274753557112033280,ja,0,null,208,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"#裏アカ女子 
#裏アカ男子と繋がりたいᅠᅠ 

寝れないからおはなししよ〜"
278339459,ko,1124,null,2177,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @TheBlueHouseKR: [NSC 상임위원회 개최 결과]
오늘 오후 서훈 국가안보실장 주재로 NSC 상임위원회 회의가 개최됐습니다. 상임위원들은 집중호우로 인한 수해 상황 및 우리 군의 대민지원 현황을 점검하고, 하루속히 수해가 복구될 수…"
1277752263264677890,pt,77,"Campina Grande, Brasil",94,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,"@TudoMiley Esse clipe vai ser muuuito boooom
 #SmileMusicVideo
#MidnightSky"
1163430178996903936,en,619,null,209,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @crypto_loverman: 🗳 https://t.co/Spg5emOFoU is having a community voting round, so go out there and show the power of the DAPS by callin…"
428001901,th,1736,somewhere in the world,263,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @pingvachir: ไม่ว่าจะเป็นใครก็ตาม
สิ่งนี้ไม่ควรเกิดขึ้น
#SavePanusaya"
111598656,fr,295,france,775,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,Didier Maïsto: «Nous sommes dans une séquence pré-révolutionnaire» https://t.co/tBB4yvJkjM via @Causeur
769721616,und,1528,Houston (work) Austin (fun),3638,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,@BrightonCap @RinnyTheGopher https://t.co/8XEG400kyo
1259942467727527936,und,1,"Perth, Western Australia",4,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,https://t.co/bfUJZ1r2m5
435662094,ja,1982,null,84,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @Fields_Fan: シャア専用パチスロ
#逆襲の赤い彗星
🎊＼導入記念／🎊

その場でQUOカードPay
5⃣0⃣0⃣円分が当たる♪

① @Fields_Fanをフォロー
② 本投稿を8/14 11:59迄にRT
③ 当選者のみDMが自動で届く
【今回は自動リプラ…"
335557170,en,731,"Baton Rouge, LA",829,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:26 PDT 2020,Never fold under pressure..
1185393396170530819,en,1,null,690,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @PhantomR_art: #FerdibertWeek2020 Day 5 & 6 Dream/ Sun
Would he be able to caress the weeping Sun, before everything burns to a cinder?…"
847837564425748480,th,818,null,151,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @Wwendyyy_76: ฝ่ายนึงทำได้แค่แช่งให้ตาย แต่อีกฝ่ายนึงทำให้ตายจริงๆแล้วหายไปจากสารบบได้เลย อือ
61656924,en,1237,null,449,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @LionelMedia: The death penalty is effective and a deterrent and must not be abolished or weakened in the least.
4149655454,en,403,831,420,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @negroamigo007: @ttj4de @LemzTMC @draaashtii Mans argument was really “no one cares”......I- he deserves to get flamed. Just for the wea…
1165674617853231105,en,6107,"Gilbert, AZ",7291,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @realDonaldTrump: Great National Champions, thank you Coach O! https://t.co/XD2t79CUyq"
1378971608,ko,410,null,6,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @20_03b: 백도... 안절부절 하는 척 하면서 사실 도를 쥐락펴락하는 백 https://t.co/BOCKVC0ySa
1235550833279975425,es,90,null,92,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,"RT @atr_ahre: ""estas despierto?

Yo: si
Yo ,despues de presionar enviar https://t.co/H0Uh2wxFqO"
748880336382095362,th,539,"IGOT7, ONE IT, ALICE, LUVITY☁️",108,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:26 PDT 2020,RT @dayofyoun: เหตุผลที่ไม่อยากให้ยุบวงหลักๆด้วยก็คือไม่มีตังเปย์ครบทุกคนค่าา อีซีเจอีควายยยยพาพวกกุเสียเงินเยอะกว่าเดิมแถมถ้าหลุดออกทวิตไป…
